,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,Cleansheet,Pass decis.,Occas° créée,Passes,Ballons,Fautes,But évité,Action stoppée,DMI
147,5.38,5.13,5.38,12,8,12,1.15,1.0,1.0,1.0,1080,720,1080,90.0,90.0,90.0,0.0,0.0,5.625,5.222222222222222,6.5,6.0,4.0,6.0,5.5,2.5,6.0,4.5,0.0,6.0,6.0,5.5,6.0,0.0,0.0,4,9,4.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,5.5
148,5.31,5.47,5.35,26,19,37,1.09,1.0,1.0,1.0,2340,1710,3330,90.0,90.0,90.0,0.0,0.0,5.25,5.35,5.5,5.0,4.0,6.5,5.5,4.5,4.0,7.0,6.5,5.0,6.5,4.0,6.0,6.5,4.5,4,10,9.0,0.0,0.0,0.0,0.0,0.0,44.0,26.0,5.5
149,5.29,5.17,5.12,7,6,17,1.15,1.0,1.0,1.0,630,540,1530,90.0,90.0,90.0,0.0,0.0,4.5,5.166666666666667,5.0,3.5,4.5,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,1.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0
150,5.24,5.24,5.28,27,27,36,1.2,1.0,1.0,1.0,2430,2430,3240,90.0,90.0,90.0,0.0,0.0,4.625,5.2,3.0,5.0,4.0,6.5,7.5,5.0,6.0,5.5,4.0,5.5,5.0,6.0,5.0,4.0,8.0,4,10,1.0,0.0,0.0,0.0,0.0,0.0,70.0,34.0,5.25
151,5.23,0.0,5.28,22,0,34,1.05,1.0,0.0,1.0,1935,0,3015,87.95,0.0,88.68,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,4.0,0.0,7.0,5.5,5.5,4.0,4.0,5.5,7.0,5.5,6.0,0,5,8.0,0.0,0.0,0.0,0.0,0.0,33.0,17.0,5.0
152,5.21,5.21,5.21,17,17,17,1.19,1.0,1.0,1.0,1530,1530,1530,90.0,90.0,90.0,0.0,0.0,4.75,5.1,5.0,4.0,5.5,4.5,3.5,5.0,4.0,7.0,4.5,8.0,5.0,4.5,4.5,5.5,6.5,4,10,1.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,4.5
153,5.17,0.0,5.26,24,0,33,1.19,1.0,0.0,1.0,2062,0,2872,85.92,0.0,87.03,0.0,0.0,3.5,4.722222222222222,0.0,4.0,4.5,2.0,4.0,6.0,6.0,4.5,6.0,5.5,6.0,5.0,6.0,7.0,6.0,3,9,4.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,6.0
154,5.14,0.0,5.14,11,0,11,1.03,1.0,0.0,1.0,990,0,990,90.0,0.0,90.0,0.0,0.0,0.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,4.5,6.5,5.0,5.0,7.0,0.0,0.0,0,4,2.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,6.0
155,5.13,0.0,5.13,19,0,19,1.16,1.0,0.0,1.0,1710,0,1710,90.0,0.0,90.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.5,7.0,6.0,6.5,4.5,0,2,6.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,6.0
156,5.0,5.0,5.0,2,2,2,1.41,1.0,1.0,1.0,180,180,180,90.0,90.0,90.0,0.0,0.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
157,5.0,0.0,5.0,1,0,1,0.0,1.0,0.0,1.0,90,0,90,90.0,0.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
158,5.0,0.0,5.0,1,0,1,0.0,0.0,0.0,0.0,45,0,45,45.0,0.0,45.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
159,4.9,0.0,4.9,10,0,10,1.05,1.0,0.0,1.0,900,0,900,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0
160,4.6,4.9,4.85,10,5,13,1.41,1.0,1.0,1.0,900,450,1170,90.0,90.0,90.0,0.0,0.0,5.375,4.9,5.0,4.0,7.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,1.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0
161,2.5,0.0,5.23,1,0,11,0.0,1.0,0.0,1.0,90,0,928,90.0,0.0,84.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
162,0.0,0.0,6.5,0,0,1,0.0,0.0,0.0,1.0,0,0,90,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,5.25,0,0,2,0.0,0.0,0.0,1.0,0,0,180,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,3.5,0,0,1,0.0,0.0,0.0,0.0,0,0,17,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,6.5,0.0,5.5,1,0,11,0.0,1.0,0.0,1.0,90,0,990,90.0,0.0,90.0,0.0,0.0,6.5,6.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
190,6.5,0.0,6.5,1,0,1,0.0,1.0,0.0,1.0,90,0,90,90.0,0.0,90.0,0.0,0.0,6.5,6.5,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
191,5.94,0.0,5.82,9,0,11,1.24,0.89,0.0,0.91,767,0,902,85.22,0.0,82.0,0.0,0.0,4.5,6.25,0.0,4.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,1,2,4.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,5.5
192,5.88,0.0,5.88,4,0,4,0.25,1.0,0.0,1.0,360,0,360,90.0,0.0,90.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
193,5.83,5.83,5.78,27,27,39,0.87,0.96,0.96,0.97,2422,2422,3474,89.7,89.7,89.08,0.0,0.0,6.25,6.1,6.5,6.0,6.5,6.0,6.0,6.0,5.5,6.0,6.5,6.0,4.0,4.0,4.5,5.5,6.5,4,10,16.0,0.0,0.0,0.0,0.0,0.0,43.0,28.0,5.5
194,5.71,0.0,5.64,17,0,29,1.0,1.0,0.0,1.0,1530,0,2564,90.0,0.0,88.41,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.5,0,2,3.0,0.0,0.0,0.0,0.0,0.0,45.0,15.0,6.5
195,5.68,5.0,5.68,17,1,17,0.81,1.0,1.0,1.0,1530,90,1530,90.0,90.0,90.0,0.0,0.0,5.5,5.875,5.0,0.0,5.5,6.0,0.0,6.0,6.0,5.5,7.0,6.0,5.0,6.5,6.0,5.5,4.0,3,8,7.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,4.0
196,5.6,6.0,5.59,26,1,29,0.92,1.0,1.0,1.0,2340,90,2600,90.0,90.0,89.66,0.0,0.0,5.333333333333333,5.666666666666667,6.0,0.0,4.0,6.0,6.0,5.5,6.0,6.0,6.0,5.5,6.0,4.0,5.0,5.5,6.0,3,9,13.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,6.0
197,5.6,0.0,5.76,24,0,35,1.12,1.0,0.0,1.0,2160,0,3150,90.0,0.0,90.0,0.0,0.0,6.0,5.785714285714286,0.0,0.0,0.0,6.0,5.5,4.5,5.5,5.0,6.0,8.0,4.5,5.0,7.5,4.5,6.5,1,7,7.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,6.0
198,5.52,5.68,5.52,25,11,25,1.33,1.0,1.0,1.0,2138,925,2138,85.52,84.09,85.52,0.0,0.0,6.25,5.55,6.0,8.0,6.5,4.5,5.0,6.0,3.5,5.0,4.0,7.0,7.0,0.0,4.5,0.0,7.5,4,10,4.0,0.0,0.0,0.0,0.0,0.0,59.0,33.0,6.0
199,5.52,5.52,5.64,27,27,37,1.11,1.0,1.0,1.0,2430,2430,3330,90.0,90.0,90.0,0.0,0.0,5.75,6.0,5.0,6.0,5.5,6.5,7.5,5.5,6.5,7.0,4.5,6.0,4.0,6.0,6.5,2.5,5.0,4,10,5.0,0.0,0.0,0.0,0.0,0.0,58.0,24.0,6.0
200,5.52,5.52,5.45,27,27,29,0.94,1.0,1.0,1.0,2430,2430,2610,90.0,90.0,90.0,0.0,0.0,4.625,5.1,5.5,3.5,4.5,5.0,7.0,6.0,6.5,5.0,4.0,4.0,6.0,5.5,6.5,6.0,6.0,4,10,3.0,0.0,0.0,0.0,0.0,0.0,56.0,30.0,5.5
201,5.5,5.13,5.66,11,4,22,0.89,1.0,1.0,1.0,990,360,1980,90.0,90.0,90.0,0.0,0.0,5.125,5.125,4.0,5.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,5.5
202,5.5,5.5,5.5,18,18,18,1.34,1.0,1.0,1.0,1620,1620,1620,90.0,90.0,90.0,0.0,0.0,5.5,5.55,7.0,4.0,5.0,6.0,6.0,5.5,4.0,7.0,7.0,4.0,4.5,7.0,4.0,7.0,3.0,4,10,2.0,0.0,0.0,0.0,0.0,0.0,39.0,30.0,0.0
203,5.48,0.0,5.5,25,0,34,1.35,1.0,0.0,1.0,2250,0,3056,90.0,0.0,89.88,0.0,0.0,6.0,5.8125,0.0,0.0,7.0,5.0,5.0,7.0,6.0,4.5,6.0,6.0,8.0,6.0,4.0,4.5,4.0,2,8,4.0,0.0,0.0,0.0,0.0,0.0,64.0,20.0,5.25
204,5.45,6.5,5.55,19,1,28,1.14,1.0,1.0,1.0,1663,90,2473,87.53,90.0,88.32,0.0,0.0,5.166666666666667,4.75,6.5,0.0,4.5,4.5,0.0,6.0,5.5,4.0,4.0,3.0,6.5,6.5,7.0,0.0,6.5,3,8,11.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,0.0
205,5.45,5.75,5.45,10,4,10,1.54,1.0,1.0,1.0,900,360,900,90.0,90.0,90.0,0.0,0.0,5.75,5.0,4.0,5.5,6.5,7.0,0.0,0.0,4.0,5.5,4.5,3.0,7.0,7.5,0.0,0.0,0.0,4,8,2.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0
206,5.43,5.41,5.39,21,11,31,1.08,1.0,1.0,1.0,1808,990,2708,86.1,90.0,87.35,0.0,0.0,4.75,5.45,5.0,5.0,5.5,3.5,4.0,7.0,7.0,7.0,6.0,4.5,5.0,0.0,4.0,0.0,5.0,4,10,7.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,4.0
207,5.4,5.33,5.4,26,3,26,1.16,1.0,1.0,1.0,2340,270,2340,90.0,90.0,90.0,0.0,0.0,5.333333333333333,6.0,5.0,5.5,5.5,0.0,6.5,6.5,6.0,8.0,4.5,6.5,4.0,6.0,6.0,4.0,6.0,3,9,7.0,0.0,0.0,0.0,0.0,0.0,57.0,19.0,4.0
208,5.33,0.0,5.33,3,0,3,0.58,0.67,0.0,0.67,155,0,155,51.67,0.0,51.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
209,5.31,4.25,5.33,26,2,36,1.22,1.0,1.0,1.0,2340,180,3240,90.0,90.0,90.0,0.0,0.0,4.166666666666667,5.388888888888889,3.0,5.5,0.0,4.0,6.0,6.0,5.5,6.5,7.0,5.0,7.0,4.5,6.5,5.0,4.0,3,9,3.0,0.0,0.0,0.0,0.0,0.0,46.0,43.0,5.0
210,5.3,5.3,5.38,27,27,39,1.06,1.0,1.0,1.0,2430,2430,3510,90.0,90.0,90.0,0.0,0.0,6.0,5.3,6.5,6.5,7.0,4.0,5.0,4.0,5.5,4.5,6.0,4.0,5.5,4.0,4.0,6.0,4.0,4,10,8.0,0.0,0.0,0.0,0.0,0.0,43.0,22.0,4.0
211,5.25,0.0,5.25,16,0,16,1.25,1.0,0.0,1.0,1440,0,1440,90.0,0.0,90.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,7.0,6.0,6.0,2.5,3.0,4.0,4.5,5.0,6.0,5.5,6.0,0,6,4.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,0.0
212,5.24,5.24,5.38,27,27,39,0.99,1.0,1.0,1.0,2430,2430,3510,90.0,90.0,90.0,0.0,0.0,5.625,5.6,6.0,5.5,7.0,4.0,5.5,5.0,6.0,5.0,6.0,6.0,4.5,5.5,4.5,6.0,4.5,4,10,10.0,0.0,0.0,0.0,0.0,0.0,25.0,36.0,6.0
213,5.22,6.0,5.07,23,1,35,1.03,1.0,1.0,1.0,2070,90,3150,90.0,90.0,90.0,0.0,0.0,6.5,5.5,6.0,0.0,6.5,7.0,5.5,5.5,5.5,4.5,5.0,4.0,6.0,5.5,4.0,4.5,6.0,3,9,4.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,5.0
214,5.22,5.22,5.17,27,27,29,0.97,1.0,1.0,1.0,2430,2430,2610,90.0,90.0,90.0,0.0,0.0,4.5,5.1,3.0,6.0,6.0,3.0,4.0,5.5,6.0,4.5,7.0,6.0,5.5,5.0,5.0,5.5,5.0,4,10,7.0,0.0,0.0,0.0,0.0,0.0,39.0,30.0,6.0
215,5.04,5.5,5.01,25,8,35,1.11,1.0,1.0,1.0,2250,720,3142,90.0,90.0,89.77,0.0,0.0,5.625,5.5,6.0,5.5,5.5,5.5,3.5,6.0,7.0,5.0,0.0,0.0,5.0,4.5,3.0,6.0,4.0,4,8,8.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,6.0
216,5.0,0.0,5.22,7,0,9,1.32,0.86,0.0,0.89,622,0,802,88.86,0.0,89.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
217,5.0,5.0,5.0,2,2,2,1.41,1.0,1.0,1.0,180,180,180,90.0,90.0,90.0,0.0,0.0,5.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
218,4.95,0.0,5.24,10,0,21,1.32,1.0,0.0,1.0,900,0,1890,90.0,0.0,90.0,0.0,0.0,4.0,4.25,0.0,4.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,5.5
219,4.75,0.0,4.75,2,0,2,1.06,1.0,0.0,1.0,180,0,180,90.0,0.0,90.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
220,4.67,4.67,4.67,3,3,3,0.58,1.0,1.0,1.0,270,270,270,90.0,90.0,90.0,0.0,0.0,4.666666666666667,4.666666666666667,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
