,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,Cleansheet,Pass decis.,Occas° créée,Passes,Ballons,Fautes,But évité,Action stoppée,DMI
221,4.5,0.0,4.75,1,0,2,0.0,0.0,0.0,0.0,72,0,100,72.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
222,3.5,0.0,5.32,1,0,14,0.0,1.0,0.0,1.0,6,0,1176,6.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,3.0,0.0,4.92,1,0,12,0.0,1.0,0.0,1.0,90,0,1080,90.0,0.0,90.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
224,2.0,0.0,2.0,2,0,2,2.83,0.0,0.0,0.0,146,0,146,73.0,0.0,73.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
225,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,5.5,0,0,1,0.0,0.0,0.0,0.0,0,0,10,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,5.0,0,0,1,0.0,0.0,0.0,1.0,0,0,90,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,6.0,0,0,10,0.0,0.0,0.0,1.0,0,0,900,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,5.0,0,0,1,0.0,0.0,0.0,0.0,0,0,45,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,8.5,0,0,1,0.0,0.0,0.0,1.0,0,0,90,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,5.0,0,0,1,0.0,0.0,0.0,0.0,0,0,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,5.5,0,0,2,0.0,0.0,0.0,1.0,0,0,178,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
248,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,5.9,5.9,5.84,15,15,37,0.89,0.93,0.93,0.97,1342,1342,3294,89.47,89.47,89.03,0.0,0.0,5.125,5.9,4.5,5.5,6.5,4.0,6.0,6.5,7.0,6.0,7.0,6.0,6.0,5.0,7.0,5.5,6.0,4,10,9.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0
256,5.86,0.0,5.72,7,0,9,0.99,0.86,0.0,0.89,587,0,722,83.86,0.0,80.22,0.0,0.0,5.5,5.333333333333333,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,7.0,5.0,0.0,5.5,7.5,1,3,3.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0
257,5.83,0.0,5.83,3,0,3,0.29,1.0,0.0,1.0,270,0,270,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0,0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
258,5.83,7.0,5.73,9,1,28,0.9,1.0,1.0,1.0,763,90,2473,84.78,90.0,88.32,0.0,0.0,6.333333333333333,5.928571428571429,7.0,0.0,6.5,5.5,6.5,6.0,4.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3,7,6.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0
259,5.77,5.77,5.88,15,15,24,0.75,1.0,1.0,0.96,1350,1350,2115,90.0,90.0,88.13,0.0,0.0,6.125,5.7,6.5,6.0,6.0,6.0,4.5,6.0,6.5,5.0,6.0,4.5,5.5,6.5,5.5,5.0,7.0,4,10,1.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,0.0
260,5.75,5.75,5.75,8,8,8,0.6,1.0,1.0,1.0,720,720,720,90.0,90.0,90.0,0.0,0.0,5.5,5.75,6.0,5.5,6.0,4.5,6.0,5.5,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,2.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0
261,5.73,5.73,5.63,15,15,30,1.05,1.0,1.0,1.0,1350,1350,2654,90.0,90.0,88.47,0.0,0.0,5.625,5.55,4.0,6.0,6.5,6.0,6.5,6.0,5.5,4.0,4.0,7.0,5.5,6.0,7.5,6.0,5.5,4,10,3.0,0.0,0.0,0.0,0.0,0.0,41.0,11.0,5.5
262,5.71,0.0,5.73,7,0,31,0.91,1.0,0.0,1.0,630,0,2790,90.0,0.0,90.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.5,7.5,6.0,5.0,5.0,0,2,2.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,4.5
263,5.63,5.63,5.55,15,15,19,1.03,1.0,1.0,1.0,1350,1350,1700,90.0,90.0,89.47,0.0,0.0,6.0,5.55,5.0,5.5,6.0,7.5,6.0,3.5,4.5,5.5,6.0,6.0,5.0,6.5,7.0,6.0,4.5,4,10,6.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0
264,5.63,5.63,5.6,15,15,39,1.19,1.0,1.0,1.0,1350,1350,3510,90.0,90.0,90.0,0.0,0.0,6.125,5.8,7.5,4.5,6.5,6.0,3.5,7.0,6.5,4.0,6.5,6.0,5.0,5.5,6.0,6.0,4.0,4,10,5.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,5.0
265,5.5,5.5,5.5,2,2,2,0.71,0.5,0.5,0.5,137,137,137,68.5,68.5,68.5,0.0,0.0,5.5,5.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
266,5.45,4.0,5.31,10,1,27,0.96,1.0,1.0,1.0,818,90,2348,81.8,90.0,86.96,0.0,0.0,5.166666666666667,4.9,4.0,0.0,5.0,6.5,0.0,0.0,0.0,0.0,5.0,4.0,6.5,5.5,6.5,6.0,5.5,3,5,4.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,4.5
267,5.43,5.43,5.43,7,7,7,1.02,1.0,1.0,1.0,630,630,630,90.0,90.0,90.0,0.0,0.0,5.375,5.428571428571429,6.0,5.5,4.0,6.0,4.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0
268,5.39,4.5,5.44,14,1,16,1.32,1.0,1.0,1.0,1213,43,1393,86.64,43.0,87.06,0.0,0.0,5.666666666666667,5.333333333333333,4.5,0.0,7.5,5.0,6.0,4.5,4.0,3.5,7.0,6.0,5.5,4.0,4.5,6.0,7.5,3,9,1.0,0.0,0.0,0.0,0.0,0.0,37.0,16.0,0.0
269,5.37,5.37,5.28,15,15,36,1.04,1.0,1.0,1.0,1350,1350,3240,90.0,90.0,90.0,0.0,0.0,5.0,5.25,4.0,6.0,4.0,6.0,5.0,6.0,5.5,5.0,6.0,5.0,6.0,6.0,6.0,7.0,3.0,4,10,5.0,0.0,0.0,0.0,0.0,0.0,27.0,12.0,5.25
270,5.33,5.33,5.33,6,6,6,1.6,1.0,1.0,1.0,540,540,540,90.0,90.0,90.0,0.0,0.0,5.25,5.333333333333333,4.0,7.0,3.0,7.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,2.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0
271,5.33,0.0,5.1,9,0,10,1.7,1.0,0.0,1.0,810,0,900,90.0,0.0,90.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,3.0,6.0,8.0,4.5,5.0,8.0,4.5,0,4,1.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,0.0
272,5.3,5.3,5.04,15,15,27,0.7,1.0,1.0,1.0,1350,1350,2430,90.0,90.0,90.0,0.0,0.0,5.125,5.25,5.0,5.5,5.0,5.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,4.0,6.0,6.0,5.0,4,10,3.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,6.0
273,5.27,5.27,5.55,15,15,33,1.16,1.0,1.0,1.0,1350,1350,2970,90.0,90.0,90.0,0.0,0.0,4.875,5.0,6.5,2.5,5.0,5.5,6.5,6.5,5.0,3.5,4.0,5.0,6.0,6.0,6.0,5.5,5.5,4,10,2.0,0.0,0.0,0.0,0.0,0.0,34.0,14.0,7.5
274,5.2,5.2,5.26,15,15,33,1.22,1.0,1.0,1.0,1350,1350,2970,90.0,90.0,90.0,0.0,0.0,4.875,5.2,6.5,5.0,4.0,4.0,4.0,6.0,4.5,6.0,7.0,5.0,5.5,6.0,6.5,5.5,2.5,4,10,0.0,0.0,0.0,0.0,0.0,0.0,30.0,26.0,5.25
275,5.17,0.0,5.4,6,0,10,1.37,0.83,0.0,0.9,532,0,892,88.67,0.0,89.2,0.0,0.0,4.0,5.166666666666667,0.0,4.0,0.0,0.0,4.0,5.5,4.0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0
276,5.13,0.0,5.44,8,0,31,1.43,1.0,0.0,1.0,720,0,2790,90.0,0.0,90.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,6.0,4.0,5.5,5.5,0,3,2.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,6.0
277,5.1,5.1,5.22,15,15,29,1.42,1.0,1.0,1.0,1350,1350,2561,90.0,90.0,88.31,0.0,0.0,4.375,5.05,4.0,4.5,4.0,5.0,8.0,6.0,5.5,4.0,4.5,5.0,7.0,6.0,2.5,6.5,4.0,4,10,2.0,0.0,0.0,0.0,0.0,0.0,35.0,11.0,0.0
278,5.1,5.1,5.1,15,15,15,1.14,1.0,1.0,1.0,1350,1350,1350,90.0,90.0,90.0,0.0,0.0,5.375,5.45,6.0,4.0,6.0,5.5,3.5,6.0,6.0,6.0,6.0,5.5,5.0,4.5,4.0,2.5,6.0,4,10,5.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,0.0
279,5.03,5.03,5.26,15,15,38,1.11,1.0,1.0,1.0,1350,1350,3420,90.0,90.0,90.0,0.0,0.0,5.125,5.05,4.5,6.0,4.5,5.5,6.0,5.5,5.0,4.0,4.0,5.5,2.0,6.0,5.0,6.0,6.0,4,10,4.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,6.0
280,4.92,4.92,4.91,12,12,33,1.12,1.0,1.0,1.0,1080,1080,2970,90.0,90.0,90.0,0.0,0.0,5.375,4.95,4.0,4.5,6.0,7.0,4.0,4.5,3.0,6.0,6.0,4.5,4.5,5.0,0.0,0.0,0.0,4,10,2.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0
281,4.83,4.83,5.0,15,15,37,1.19,1.0,1.0,1.0,1350,1350,3322,90.0,90.0,89.78,0.0,0.0,4.125,4.75,3.0,6.0,4.0,3.5,6.5,4.0,4.5,6.0,6.0,4.0,5.5,6.0,4.0,6.0,3.5,4,10,5.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,2.5
282,3.5,0.0,5.23,1,0,22,0.0,1.0,0.0,1.0,6,0,1896,6.0,0.0,86.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,7.0,0,0,1,0.0,0.0,0.0,1.0,0,0,90,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,5.5,0,0,1,0.0,0.0,0.0,0.0,0,0,10,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,5.2,0,0,20,0.0,0.0,0.0,1.0,0,0,1800,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,5.0,0,0,1,0.0,0.0,0.0,1.0,0,0,90,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,6.0,0,0,10,0.0,0.0,0.0,1.0,0,0,900,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
